code,name
603638,艾迪精密
603637,镇海股份
603703,盛洋科技
603633,徕木股份
603636,南威软件
603717,天域生态
603626,科森科技
603619,中曼石油
603618,杭电股份
603711,香飘飘
603665,康隆达
603616,韩建河山
603612,索通发展
603609,禾丰牧业
603611,诺力股份
603659,璞泰来
603608,天创时尚
603606,东方电缆
603607,京华激光
603602,纵横通信
603605,珀莱雅
603600,永艺股份
603601,再升科技
603599,广信股份
603598,引力传媒
603596,伯特利
603630,拉芳家化
603595,东尼电子
603589,口子窖
603588,高能环境
603587,地素时尚
603586,金麒麟
603585,苏利股份
603579,荣泰健康
603578,三星新材
603656,泰禾光电
603567,珍宝岛
603566,普莱柯
603559,中通国脉
603557,起步股份
603556,海兴电力
603617,君禾股份
603555,贵人鸟
603615,茶花股份
603538,美诺华
603536,惠发股份
603533,掌阅科技
603535,嘉诚国际
603528,多伦科技
603580,艾艾精工
603527,众源新材
603519,立霸股份
603518,维格娜丝
603517,绝味食品
603568,伟明环保
603515,欧普照明
603507,振江股份
603508,思维列控
603505,金石资源
603506,南都物业
603501,韦尔股份
603558,健盛集团
603477,振静股份
603577,汇金通
603516,淳中科技
603456,九洲药业
603500,祥和实业
603444,吉比特
603429,集友股份
603421,鼎信通讯
603416,信捷电气
603398,邦宝益智
603466,风语筑
603393,新天然气
603389,亚振家居
603520,司太立
603499,翔港科技
603496,恒为科技
603387,基蛋生物
603458,勘设股份
603385,惠达卫浴
603386,广东骏亚
603383,顶点软件
603378,亚士创能
603377,东方时尚
603369,今世缘
603368,柳州医药
603367,辰欣药业
603365,水星家纺
603363,傲农生物
603360,百傲化学
603358,华达科技
603357,设计总院
603356,华菱精工
603355,莱克电气
603345,安井食品
603339,四方冷链
603338,浙江鼎力
603337,杰克股份
603388,元成股份
603335,迪生力
603488,展鹏科技
603330,上海天洋
603331,百达精工
603329,上海雅仕
603323,吴江银行
603328,依顿电子
603396,金辰股份
603322,超讯通信
603359,东珠景观
603366,日出东方
603318,派思股份
603315,福鞍股份
603311,金海环境
603309,维力医疗
603308,应流股份
603333,明星电缆
603305,旭升股份
603303,得邦照明
603320,迪贝电气
603300,华铁科技
603319,湘油泵
603298,杭叉集团
603313,梦百合
603288,海天味业
603321,梅轮电梯
603286,日盈电子
603283,赛腾股份
603278,大业股份
603316,诚邦股份
603277,银都股份
603269,海鸥股份
603268,松发股份
603266,天龙股份
603260,合盛硅业
603239,浙江仙通
603238,诺邦股份
603302,鑫广绿环
603233,大参林
603228,景旺电子
603227,雪峰科技
603226,菲林格尔
603223,恒通股份
603218,日月股份
603214,N爱婴室
603301,振德医疗
603200,上海洗霸
603199,九华旅游
603258,电魂网络
603197,保隆科技
603232,格尔软件
603229,奥翔药业
603196,日播时尚
603188,亚邦股份
603183,建研院
603186,华正新材
603179,新泉股份
603180,金牌厨柜
603225,新凤鸣
603169,兰石重装
603167,渤海轮渡
603208,江山欧派
603165,荣晟环保
603161,科华控股
603159,上海亚虹
603160,汇顶科技
603158,腾龙股份
603157,拉夏贝尔
603156,养元饮品
603139,康惠制药
603138,海量数据
603168,莎普爱思
603136,天目湖
603128,华贸物流
603127,昭衍新药
603126,中材节能
603181,皇马科技
603166,福达股份
603123,翠微股份
603178,圣龙股份
603118,共进股份
603116,红蜻蜓
603203,快克股份
603113,金能科技
603111,康尼机电
603110,东方材料
603108,润达医疗
603117,万林股份
603106,恒银金融
603103,横店影视
603100,川仪股份
603101,汇嘉时代
603099,长白山
603086,先达股份
603131,上海沪工
603083,剑桥科技
603085,天成自控
603081,大丰实业
603080,新疆火炬
603098,森特股份
603089,正裕工业
603077,和邦生物
603069,海汽集团
603129,春风动力
603067,振华股份
603066,音飞储存
603063,禾望电气
603060,国检集团
603056,德邦股份
603079,圣达生物
603078,江化微
603050,科林电气
603055,台华新材
603043,广州酒家
603041,美思德
603096,新经典
603039,泛微网络
603038,华立股份
603090,宏盛股份
603035,常熟汽饰
603032,德新交运
603058,永吉股份
603031,安德利
603030,全筑股份
603029,天鹅股份
603028,赛福天
603040,新坐标
603026,石大胜华
603076,乐惠国际
603025,大豪科技
603023,威帝股份
603036,如通股份
603022,新通联
603021,山东华鹏
603020,爱普股份
603017,中衡设计
603019,中科曙光
603016,新宏泰
603042,华脉科技
603012,创力集团
603010,万盛股份
603009,北特科技
603037,凯众股份
603027,千禾味业
603006,联明股份
603005,晶方科技
603003,龙宇燃油
603018,中设集团
603002,宏昌电子
603015,弘讯科技
603001,奥康国际
603011,合锻智能
601997,贵阳银行
601998,中信银行
603000,人民网
603008,喜临门
601991,大唐发电
601989,中国重工
603007,花王股份
601969,海南矿业
601968,宝钢包装
601966,玲珑轮胎
601965,中国汽研
603033,三维股份
601952,苏垦农发
601949,中国出版
601939,建设银行
601933,永辉超市
601929,吉视传媒
601928,凤凰传媒
601992,金隅集团
601919,中远海控
601918,新集能源
601908,京运通
601900,南方传媒
601901,方正证券
601988,中国银行
601985,中国核电
601882,海天精工
601881,中国银河
601899,紫金矿业
601880,大连港
601878,浙商证券
601872,招商轮船
601877,正泰电器
601958,金钼股份
601886,江河集团
601898,中煤能源
601890,亚星锚链
601811,新华文轩
601888,中国国旅
601818,光大银行
601801,皖新传媒
601800,中国交建
601808,中海油服
601799,星宇股份
601866,中远海发
601798,蓝科高新
601718,际华集团
601717,郑煤机
601727,上海电气
601700,风范股份
601788,光大证券
601699,潞安环能
601689,拓普集团
601688,华泰证券
601678,滨化股份
601669,中国电建
601677,明泰铝业
601838,成都银行
601666,平煤股份
601789,宁波建工
601636,旗滨集团
601618,中国中冶
601616,广电电气
601611,中国核建
601608,中信重工
601828,美凯龙
601600,中国铝业
601668,中国建筑
601595,上海电影
601588,北辰实业
601579,会稽山
601619,嘉泽新能
601633,长城汽车
601566,九牧王
601766,中国中车
601607,上海医药
601601,中国太保
601515,东风股份
601500,通用股份
601388,怡球资源
601377,兴业证券
601567,三星医疗
601375,中原证券
601366,利群股份
601368,绿城水务
601360,三六零
601518,吉林高速
601336,新华保险
601333,广深铁路
601328,交通银行
601326,秦港股份
601398,工商银行
601313,江南嘉捷
601288,农业银行
601390,中国中铁
601299,中国北车
601268,*ST二重
601233,桐昆股份
601258,庞大集团
601229,上海银行
601231,环旭电子
601226,华电重工
601222,林洋能源
601369,陕鼓动力
601225,陕西煤业
601212,白银有色
601211,国泰君安
601216,君正集团
601208,东材科技
601206,海尔施
601519,*ST智慧
601188,龙江交通
601318,中国平安
601179,中国西电
601186,中国铁建
601177,杭齿前进
601168,西部矿业
601166,兴业银行
601163,三角轮胎
601158,重庆水务
601139,深圳燃气
601218,吉鑫科技
601199,江南水务
601228,广州港
601126,四方股份
601169,北京银行
601118,海南橡胶
601155,新城控股
601113,华鼎股份
601116,三江购物
601198,东兴证券
601108,财通证券
601107,四川成渝
601101,昊华能源
601100,恒立液压
601106,*ST一重
601128,常熟银行
601137,博威合金
601098,中南传媒
601099,太平洋
601086,国芳集团
601069,西部黄金
601088,中国神华
601058,赛轮金宇
601038,一拖股份
601020,华钰矿业
601019,山东出版
601018,宁波港
601016,节能风电
601012,隆基股份
601015,陕西黑猫
601009,南京银行
601007,金陵饭店
601008,连云港
601003,柳钢股份
601006,大秦铁路
601005,重庆钢铁
601001,大同煤业
601002,晋亿实业
601111,中国国航
601000,唐山港
600998,九州通
600997,开滦股份
600999,招商证券
600996,贵广网络
600995,文山电力
600992,贵绳股份
600988,赤峰黄金
601028,玉龙股份
600986,科达股份
600985,雷鸣科化
600987,航民股份
600984,建设机械
600982,宁波热电
601010,文峰股份
601011,宝泰隆
600978,宜华生活
600979,广安爱众
600980,北矿科技
600975,新五丰
600971,恒源煤电
600973,宝胜股份
601021,春秋航空
600983,惠而浦
600967,内蒙一机
600966,博汇纸业
600981,汇鸿集团
600962,国投中鲁
600963,岳阳林纸
600965,福成股份
600976,健民集团
600959,江苏有线
600939,重庆建工
600933,爱柯迪
600970,中材国际
600969,郴电国际
600929,湖南盐业
600926,杭州银行
600917,重庆燃气
600919,江苏银行
600909,华安证券
600990,四创电子
600903,贵州燃气
600908,无锡银行
600899,*ST信联
600900,长江电力
600897,厦门空港
600961,株冶集团
600896,览海投资
600960,渤海活塞
600958,东方证券
600895,张江高科
600894,广日股份
600892,大晟文化
600891,秋林集团
600936,广西广电
600890,中房股份
600893,航发动力
600887,伊利股份
600888,新疆众和
600883,博闻科技
600886,国投电力
600885,宏发股份
600882,广泽股份
600879,航天电子
600881,亚泰集团
600898,国美通讯
600876,洛阳玻璃
600880,博瑞传播
600877,*ST嘉陵
600874,创业环保
600871,*ST油服
600869,智慧能源
600884,杉杉股份
600867,通化东宝
600875,东方电气
600872,中炬高新
600864,哈投股份
600870,厦华电子
600861,北京城乡
600860,*ST京城
600862,中航高科
600858,银座股份
600868,梅雁吉祥
600859,王府井
600857,宁波中百
600852,*ST中川
600855,航天长峰
600878,*ST北科
600850,华东电脑
600848,上海临港
600863,内蒙华电
600865,百大集团
600844,丹化科技
600845,宝信软件
600853,龙建股份
600840,新湖创业
600851,海欣股份
600837,海通证券
600846,同济科技
600856,中天能源
600835,上海机电
600834,申通地铁
600836,界龙实业
600842,中西药业
600833,第一医药
600829,人民同泰
600832,东方明珠
600828,茂业商业
600839,四川长虹
600824,益民集团
600825,新华传媒
600822,上海物贸
600830,香溢融通
600841,上柴股份
600823,世茂股份
600820,隧道股份
600831,广电网络
600819,耀皮玻璃
600827,百联股份
600818,中路股份
600816,安信信托
600814,杭州解百
600810,神马股份
600812,华北制药
600826,兰生股份
600811,东方集团
600808,马钢股份
600806,*ST昆机
600805,悦达投资
600803,新奥股份
600821,津劝业
600801,华新水泥
600804,鹏博士
600800,天津磁卡
600798,宁波海运
600813,ST鞍一工
600815,*ST厦工
600796,钱江生化
600795,国电电力
600793,宜宾纸业
600794,保税科技
600788,*ST达曼
600791,京能置业
600786,东方锅炉
600783,鲁信创投
600802,福建水泥
600782,新钢股份
600780,通宝能源
600781,辅仁药业
600779,水井坊
600777,新潮能源
600774,汉商集团
600776,东方通信
600772,S*ST龙昌
600775,南京熊猫
600771,广誉远
600792,云煤能源
600769,祥龙电业
600785,新华百货
600784,鲁银投资
600768,宁波富邦
600766,园城黄金
600767,*ST运盛
600764,中国海防
600763,通策医疗
600762,S*ST金荔
600758,红阳能源
600778,友好集团
600756,浪潮软件
600770,综艺股份
600755,厦门国贸
600753,东方银星
600787,中储股份
600752,*ST哈慈
600754,锦江股份
600761,安徽合力
600749,西藏旅游
600757,长江传媒
600748,上实发展
600747,*ST大控
600745,闻泰科技
600742,一汽富维
600744,华银电力
600773,西藏城投
600740,山西焦化
600741,华域汽车
600760,中航沈飞
600738,兰州民百
600739,辽宁成大
600735,新华锦
600746,江苏索普
600732,ST新梅
600731,湖南海利
600730,中国高科
600737,中粮糖业
600728,佳都科技
600734,实达集团
600751,天海投资
600727,鲁北化工
600726,华电能源
600736,苏州高新
600723,首商股份
600750,江中药业
600733,SST前锋
600725,ST云维
600722,金牛化工
600724,宁波富达
600721,百花村
600716,凤凰股份
600715,文投控股
600712,南宁百货
600714,金瑞矿业
600713,南京医药
600711,盛屯矿业
600709,ST生态
600707,彩虹股份
600708,光明地产
600729,重庆百货
600706,曲江文旅
600704,物产中大
600703,三安光电
600719,大连热电
600720,祁连山
600700,*ST数码
600701,工大高新
600717,天津港
600698,湖南天雁
600718,东软集团
600699,均胜电子
600696,ST匹凸
600694,大商股份
600693,东百集团
600695,绿庭投资
600691,阳煤化工
600692,亚通股份
600690,青岛海尔
600687,刚泰控股
600689,上海三毛
600705,中航资本
600684,珠江实业
600685,中船防务
600683,京投发展
600681,百川能源
600686,金龙汽车
600678,四川金顶
600680,*ST上普
600697,欧亚集团
600676,交运股份
600702,舍得酒业
600672,*ST华圣
600671,天目药业
600670,*ST斯达
600710,苏美达
600682,南京新百
600669,*ST鞍成
600679,上海凤凰
600666,奥瑞德
600665,天地源
600664,哈药股份
600662,强生控股
600674,川投能源
600673,东阳光科
600675,中华企业
600659,*ST花雕
600660,福耀玻璃
600657,信达地产
600658,电子城
600661,新南洋
600668,尖峰集团
600654,*ST中安
600677,航天通信
600653,申华控股
600663,陆家嘴
600649,城投控股
600646,ST国嘉
600647,同达创业
600648,外高桥
600644,乐山电力
600652,游久游戏
600651,飞乐音响
600650,锦江投资
600641,万业企业
600655,豫园股份
600638,新黄浦
600645,中源协和
600639,浦东金桥
600634,富控互动
600643,爱建集团
600632,华联商厦
600631,百联股份
600642,申能股份
600628,新世界
600627,上电股份
600625,PT水仙
600635,大众公用
600624,复旦复华
600626,申达股份
600640,号百控股
600621,华鑫股份
600620,天宸股份
600629,华建集团
600618,氯碱化工
600615,丰华股份
600630,龙头股份
600614,鹏起科技
600636,*ST爱富
600613,神奇制药
600610,中毅达
600623,华谊集团
600622,光大嘉宝
600604,市北高新
600617,国新能源
600601,方正科技
600611,大众交通
600605,汇通能源
600600,青岛啤酒
600598,北大荒
600602,云赛智联
600609,金杯汽车
600596,新安股份
600612,老凤祥
600616,金枫酒业
600603,广汇物流
600591,*ST上航
600592,龙溪股份
600589,广东榕泰
600588,用友网络
600599,熊猫金控
600585,海螺水泥
600595,中孚实业
600593,大连圣亚
600579,天华院
600586,金晶科技
600581,八一钢铁
600577,精达股份
600580,卧龙电气
600578,京能电力
600575,皖江物流
600590,泰豪科技
600587,新华医疗
600584,长电科技
600583,海油工程
600572,康恩贝
600573,惠泉啤酒
600570,恒生电子
600565,迪马股份
600566,济川药业
600563,法拉电子
600559,老白干酒
600561,江西长运
600569,安阳钢铁
600576,祥源文化
600562,国睿科技
600560,金自天正
600555,海航创新
600557,康缘药业
600558,大西洋
600550,保变电气
600548,深高速
600546,山煤国际
600547,山东黄金
600567,山鹰纸业
600551,时代出版
600539,狮头股份
600556,ST慧球
600537,亿晶光电
600568,中珠医疗
600536,中国软件
600543,莫高股份
600545,卓郎智能
600549,厦门钨业
600538,国发股份
600531,豫光金铅
600553,太行水泥
600529,山东药玻
600527,江南高纤
600530,交大昂立
600535,天士力
600525,长园集团
600532,宏达矿业
600523,贵航股份
600526,菲达环保
600518,康美药业
600516,方大炭素
600515,海航基础
600522,中天科技
600528,中铁工业
600513,联环药业
600512,腾达建设
600511,国药股份
600509,天富能源
600540,*ST新赛
600510,黑牡丹
600508,上海能源
600507,方大特钢
600506,香梨股份
600502,安徽水利
600503,华丽家族
600501,航天晨光
600499,科达洁能
600497,驰宏锌锗
600505,西昌电力
600520,文一科技
600496,精工钢构
600490,鹏欣资源
600493,凤竹纺织
600519,贵州茅台
600488,天药股份
600517,置信电气
600485,信威集团
600486,扬农化工
600487,亨通光电
600500,中化国际
600498,烽火通信
600480,凌云股份
600495,晋西车轴
600491,龙元建设
600479,千金药业
600477,杭萧钢构
600489,中金黄金
600478,科力远
600475,华光股份
600469,风神股份
600468,百利电气
600483,福能股份
600472,包头铝业
600470,六国化工
600461,洪城水业
600476,湘邮科技
600459,贵研铂业
600460,士兰微
600458,时代新材
600455,博通股份
600466,蓝光发展
600449,宁夏建材
600448,华纺股份
600446,金证股份
600439,瑞贝卡
600436,片仔癀
600438,通威股份
600462,九有股份
600429,三元股份
600456,宝钛股份
600467,好当家
600426,华鲁恒升
600433,冠豪高新
600422,昆药集团
600444,国机通用
600452,涪陵电力
600420,现代制药
600419,天润乳业
600432,*ST吉恩
600418,江淮汽车
600425,*ST青松
600415,小商品城
600435,北方导航
600410,华胜天成
600405,动力源
600416,湘电股份
600421,ST仰帆
600409,三友化工
600400,红豆股份
600428,中远海特
600397,安源煤业
600398,海澜之家
600423,*ST柳化
600396,金山股份
600392,盛和资源
600403,*ST大有
600401,*ST海润
600406,国电南瑞
600387,海越股份
600386,北巴传媒
600388,龙净环保
600399,抚顺特钢
600391,航发科技
600382,广东明珠
600381,青海春天
600390,五矿资本
600408,安泰集团
600380,健康元
600393,粤泰股份
600389,江山股份
600377,宁沪高速
600376,首开股份
600371,万向德农
600383,金地集团
600370,三房巷
600385,山东金泰
600367,红星发展
600369,西南证券
600379,宝光股份
600368,五洲交通
600375,华菱星马
600363,联创光电
600362,江西铜业
600361,华联综超
600373,中文传媒
600360,华微电子
600372,中航电子
600359,新农开发
600354,敦煌种业
600358,国旅联合
600353,旭光股份
600355,精伦电子
600378,天科股份
600352,浙江龙盛
600365,通葡股份
600351,亚宝药业
600340,华夏幸福
600343,航天动力
600356,恒丰纸业
600349,富通昭和
600333,长春燃气
600337,美克家居
600332,白云山
600338,西藏珠峰
600336,澳柯玛
600330,天通股份
600329,中新药业
600357,承德钒钛
600335,国机汽车
600350,山东高速
600325,华发股份
600323,瀚蓝环境
600348,阳泉煤业
600328,兰太实业
600319,亚星化学
600321,正源股份
600322,天房发展
600318,新力金融
600320,振华重工
600313,农发种业
600315,上海家化
600316,洪都航空
600311,荣华实业
600310,桂东电力
600308,华泰股份
600331,宏达股份
600307,酒钢宏兴
600305,恒顺醋业
600303,曙光股份
600301,ST南化
600302,标准股份
600299,安迪苏
600298,安琪酵母
600317,营口港
600312,平高电气
600296,S兰铝
600297,广汇汽车
600295,鄂尔多斯
600293,三峡新材
600309,万华化学
600306,商业城
600326,西藏天路
600291,西水股份
600289,ST信通
600286,S*ST国瓷
600290,华仪电气
600288,大恒科技
600285,羚锐制药
600327,大东方
600287,江苏舜天
600284,浦东建设
600281,太化股份
600283,钱江水利
600282,南钢股份
600279,重庆港九
600276,恒瑞医药
600275,*ST昌鱼
600278,东方创业
600272,开开实业
600271,航天信息
600268,国电南自
600267,海正药业
600280,中央商场
600277,亿利洁能
600262,北方股份
600270,外运发展
600269,赣粤高速
600261,阳光照明
600260,凯乐科技
600258,首旅酒店
600292,远达环保
600266,北京城建
600253,天方药业
600300,维维股份
600252,中恒集团
600265,ST景谷
600251,冠农股份
600248,延长化建
600249,两面针
600246,万通地产
600259,广晟有色
600257,大湖股份
600241,时代万恒
600242,中昌数据
600255,梦舟股份
600240,华业资本
600239,云南城投
600237,铜峰电子
600234,ST山水
600233,圆通速递
600273,嘉化能源
600250,南纺股份
600230,沧州大化
600232,金鹰股份
600231,凌钢股份
600228,*ST昌九
600229,城市传媒
600247,ST成城
600243,青海华鼎
600225,*ST松江
600222,太龙药业
600226,瀚叶股份
600219,南山铝业
600220,江苏阳光
600236,桂冠电力
600218,全柴动力
600235,民丰特纸
600216,浙江医药
600215,长春经开
600212,江泉实业
600213,亚星客车
600211,西藏药业
600209,罗顿发展
600210,紫江企业
600208,新湖中宝
600207,安彩高科
600205,S山东铝
600223,鲁商置业
600202,哈空调
600221,海航控股
600203,福日电子
600201,生物股份
600199,金种子酒
600238,海南椰岛
600200,江苏吴中
600197,伊力特
600193,创兴资源
600198,大唐电信
600196,复星医药
600190,锦州港
600192,长城电工
600188,兖州煤业
600187,国中水务
600186,莲花健康
600227,赤天化
600185,格力地产
600184,光电股份
600206,有研新材
600183,生益科技
600179,安通控股
600182,S佳通
600181,S*ST云大
600178,东安动力
600177,雅戈尔
600176,中国巨石
600172,黄河旋风
600175,美都能源
600191,华资实业
600168,武汉控股
600169,太原重工
600170,上海建工
600167,联美控股
600166,福田汽车
600162,香江控股
600165,新日恒力
600161,天坛生物
600159,大龙地产
600160,巨化股份
600157,永泰能源
600158,中体产业
600156,华升股份
600195,中牧股份
600153,建发股份
600173,卧龙地产
600150,中国船舶
600152,维科精华
600148,长春一东
600145,*ST新亿
600163,中闽能源
600146,商赢环球
600143,金发科技
600141,兴发集团
600139,西部资源
600137,浪莎股份
600136,当代明诚
600138,中青旅
600135,乐凯胶片
600132,重庆啤酒
600155,宝硕股份
600133,东湖高新
600131,岷江水电
600130,波导股份
600126,杭钢股份
600129,太极集团
600128,弘业股份
600125,铁龙物流
600121,*ST郑煤
600123,兰花科创
600151,航天机电
600171,上海贝岭
600122,宏图高科
600117,西宁特钢
600119,长江投资
600115,东方航空
600116,三峡水利
600118,中国卫星
600114,东睦股份
600111,北方稀土
600109,国金证券
600107,美尔雅
600127,金健米业
600149,*ST坊展
600108,亚盛集团
600105,永鼎股份
600106,重庆路桥
600103,青山纸业
600102,莱钢股份
600101,明星电力
600099,林海股份
600104,上汽集团
600112,*ST天成
600095,哈高科
600094,大名城
600093,易见股份
600091,ST明科
600110,诺德股份
600090,同济堂
600087,退市长油
600088,中视传媒
600089,特变电工
600100,同方股份
600085,同仁堂
600084,中葡股份
600083,博信股份
600098,广州发展
600081,东风科技
600097,开创国际
600079,人福医药
600078,澄星股份
600080,金花股份
600074,ST保千里
600075,新疆天业
600073,上海梅林
600076,康欣新材
600072,中船科技
600071,凤凰光学
600070,浙江富润
600065,*ST联谊
600067,冠城大通
600064,南京高科
600062,华润双鹤
600063,皖维高新
600061,国投资本
600082,海泰发展
600077,宋都股份
600057,象屿股份
600058,五矿发展
600055,万东医疗
600053,九鼎投资
600052,浙江广厦
600051,宁波联合
600048,保利地产
600039,四川路桥
600038,中直股份
600059,古越龙山
600036,招商银行
600060,海信电器
600035,楚天高速
600033,福建高速
600037,歌华有线
600031,三一重工
600056,中国医药
600029,南方航空
600027,华电国际
600068,葛洲坝
600054,黄山旅游
600050,中国联通
600028,中国石化
600022,山东钢铁
600019,宝钢股份
600030,中信证券
600016,民生银行
600023,浙能电力
600015,华夏银行
600018,上港集团
600017,日照港
600026,中远海能
600010,包钢股份
600008,首创股份
600020,中原高速
600021,上海电力
600012,皖通高速
600005,武钢股份
600025,华能水电
600006,东风汽车
600007,中国国贸
600000,浦发银行
513660,恒生通
600003,ST东北高
600002,齐鲁石化
600001,邯郸钢铁
513030,德国30
512990,MSCIA股
518880,黄金ETF
513500,标普500
518800,黄金基金
513600,恒指ETF
512980,传媒ETF
513050,中概互联
513100,纳指ETF
512680,军工基金
512810,军工行业
512600,主要消费
512880,证券ETF
512580,环保ETF
512570,中证证券
512550,富时A50
512900,证券基金
512500,中证500
512400,有色金属
512340,500原料
512330,500信息
512310,500工业
512640,嘉实金融地产ETF
512660,军工ETF
512210,景顺食品
512610,医药卫生
512800,银行ETF
512120,医药股基
512100,1000ETF
512300,500医药
512560,中证军工
512010,医药ETF
511990,华宝添益A
512000,券商ETF
511970,国寿货币E
511950,广发添利A
512510,华泰中证500ETF
511930,中融日盈A
512230,景顺医药
511910,融通货币
511900,富国货币H
512110,中证地产
511890,景顺货币
511880,银华日利A
511850,财富宝E
512070,非银ETF
511820,鹏华添利B
511810,理财金H
511760,德邦货币
512200,南方房地产
511980,现金添富
511690,交易货币
511670,华泰天金
511660,建信添益
511650,华夏快线
511600,华安日日鑫H
511260,十年国债
511770,金鹰增益
511210,企债ETF
511920,广发货币
511010,国债ETF
510900,H股ETF
510810,上海国企
510800,上证50
511800,易基货币E
511220,城投ETF
510660,医药行业
510650,金融行业
511680,安信保证金
510880,红利ETF
510630,消费行业
510610,能源行业
510700,百强ETF
511620,货币基金
510560,国寿500
511230,周期债
510680,万家50
510710,博时50ETF
510620,材料行业
510500,500ETF
510450,180高ETF
510520,诺安500
510420,180EWETF
510580,ZZ500ETF
510510,广发500ETF
510440,500沪市
510430,50等权
510310,HS300ETF
510280,成长ETF
510390,平安300
510380,国寿300
510290,380ETF
510360,广发300
510330,华夏300
510410,资源ETF
510300,300ETF
510230,金融ETF
510270,国企ETF
510260,新兴ETF
510180,180ETF
510120,非周ETF
510220,中小ETF
510190,龙头ETF
510090,责任ETF
510210,综指ETF
510060,央企ETF
510070,民企ETF
510050,50ETF
510030,价值ETF
510020,超大ETF
502058,广发医疗B
502057,广发医疗A
502056,广发医疗分级
502055,券商B
502053,券商分级
502050,上证50B
502048,50分级
502042,上50B
510160,小康ETF
510150,消费ETF
510130,中盘ETF
502040,上50分级
510010,治理ETF
502037,网金A
502036,互联金融
502031,高铁A
502028,新丝路B
502026,新丝路
502024,钢铁A
502023,钢铁分级
502022,国金50B
502021,国金50A
502020,国金50
502018,带路B
502017,带路A
502041,上50A
502038,网金B
502027,新丝路A
502025,钢铁B
502010,证券分级
502032,高铁B
502012,证券B
502014,一带一路A
502015,一带一路B
502013,一带一路
502011,证券A
502016,带路分级
502007,国企改A
502006,国企改革
502002,500等权B
502008,国企改B
502004,易基军工A
501301,香港大盘
501300,海富通全球人民币)
501106,十年国开
502003,易基军工分级
502001,500等权A
501048,证券C
501047,全指证券
501046,财通多策略福鑫
502000,500等权
501302,恒生联接A
501043,沪深300A
501040,添富睿C
501303,恒生中型
501037,中证500C
501051,圆信汇利
501306,港股高C
501050,50AH
501305,港股高息
501035,创金鼎鑫睿选
501032,财通福盛
501031,环境C
501030,环境治理
501029,红利基金A
501028,财通福瑞
501026,财通多策略福享
501025,香港银行
501045,沪深300C
501027,国泰融信
501019,军工基金
501017,国泰融丰
501020,国企改
501012,中药C
501038,银华明择
501010,生物科C
501021,香港中小
501009,生物科技
501036,中证500A
501007,互联医疗
501005,精准医疗
501003,长信优选
501018,南方原油
501002,长信中证能源
501016,券商基金
501001,财通多策略（LOF）
501000,国金鑫新
500058,基金银丰
500056,基金科瑞
500038,基金通乾
500035,基金汉博
500028,基金兴业
501011,中药基金
500025,基金汉鼎
500019,基金普润
500021,基金金鼎
500017,基金景业
500016,基金裕元
500013,基金安瑞
500010,基金金元
500008,基金兴华
500007,基金景阳
500006,基金裕阳
501022,银华鑫盛
500003,基金安信
500002,基金泰和
500001,基金金泰
204182,GC182
204028,GC028
204014,GC014
204004,GC004
500039,基金同德
204003,GC003
204001,GC001
204002,GC002
500029,基金科讯
203053,0603R028
203054,0603R091
500015,基金汉兴
202003,RC003
202001,RC001
201009,R002
201008,R001
201005,R182
201004,R091
201003,R028
201001,R007
201002,R014
201000,R003
600656,退市博元
002419,天虹股份
500011,基金金鑫
150165,可转债B
002622,融钰集团
202007,RC007
300137,先河环保
201010,R004
150212,新能车B
150312,智能B
